188654090	"Normandale Community College"	"MN-USA"	"Academia"
250945092	"Claremont Lincoln University"	"CA-USA"	"Academia"
2917068472	"Thurgood Marshall College Fund"	"NY-USA"	"Academia"
37318280	"Penn State College of Communications"	"PA-USA"	"Academia"
72245776	"Fontbonne University"	"MO-USA"	"Academia"
142920149	"Fairmont State University"	"WV-USA"	"Academia"
150397245	"York College, City University of New York"	"NY-USA"	"Academia"
2800929372	"Southeast Community College"	"NE-USA"	"Academia"
31452180	"West Liberty University"	"WV-USA"	"Academia"
45836617	"Montreat College"	"NC-USA"	"Academia"
47082061	"Mercer County Community College"	"NJ-USA"	"Academia"
59749544	"New Mexico Highlands University"	"NM-USA"	"Academia"
97610503	"Georgia Highlands College"	"GA-USA"	"Academia"
130799901	"University of St. Thomas (Texas)"	"TX-USA"	"Academia"
153317226	"Coe College"	"IA-USA"	"Academia"
207692693	"Benedict College"	"SC-USA"	"Academia"
881441977	"Los Angeles Mission College"	"CA-USA"	"Academia"
912377674	"Newbury College"	"MA-USA"	"Academia"
2800556163	"Emory University Hospital"	"GA-USA"	"Academia"
2801720294	"Bakke Graduate University"	"TX-USA"	"Academia"
3283852	"Thomas College"	"ME-USA"	"Academia"
7947594	"University of Maine"	"ME-USA"	"Academia"
24648388	"Bradley University"	"IL-USA"	"Academia"
45647351	"Heritage College of Osteopathic Medicine"	"OH-USA"	"Academia"
75722487	"Chowan University"	"NC-USA"	"Academia"
127410070	"Bethany College"	"WV-USA"	"Academia"
192396691	"University of New Orleans"	"LA-USA"	"Academia"
196883781	"Clarkson College"	"NE-USA"	"Academia"
2987654847	"Piedmont International University"	"NC-USA"	"Academia"
39913132	"Hillsdale College"	"MI-USA"	"Academia"
70076703	"Whittier College"	"CA-USA"	"Academia"
84470341	"The Catholic University of America"	"WDC-USA"	"Academia"
1324520350	"Hackensack University Medical Center"	"NJ-USA"	"Academia"
2800878780	"Grace University"	"NE-USA"	"Academia"
16970960	"Scripps College"	"CA-USA"	"Academia"
22675022	"Williams College"	"MA-USA"	"Academia"
77002289	"West Virginia State University"	"WV-USA"	"Academia"
96749437	"Texas A&M University–Corpus Christi"	"TX-USA"	"Academia"
103219246	"Missouri Southern State University"	"MO-USA"	"Academia"
141472210	"University of Alaska Fairbanks"	"AK-USA"	"Academia"
184565670	"Georgetown University"	"WDC-USA"	"Academia"
2801649442	"State University System of Florida"	"FL-USA"	"Academia"
2802745640	"Marymount California University"	"CA-USA"	"Academia"
32231729	"Jefferson College of Health Sciences"	"VA-USA"	"Academia"
102101047	"Roosevelt University"	"IL-USA"	"Academia"
128956969	"Texas Christian University"	"TX-USA"	"Academia"
176279760	"University of Phoenix"	"AZ-USA"	"Academia"
2799776172	"Alaska Bible College"	"AK-USA"	"Academia"
2802917218	"Oxnard College"	"CA-USA"	"Academia"
2803039256	"North Central Texas College"	"TX-USA"	"Academia"
12268063	"Palmer College of Chiropractic"	"IA-USA"	"Academia"
12404208	"Yavapai College"	"AZ-USA"	"Academia"
52669646	"Western Washington University"	"WA-USA"	"Academia"
52700928	"Pima Community College"	"AZ-USA"	"Academia"
55356238	"Bethune-Cookman University"	"FL-USA"	"Academia"
93393672	"Western University of Health Sciences"	"CA-USA"	"Academia"
98070013	"Quincy University"	"IL-USA"	"Academia"
110181903	"Goshen College"	"IN-USA"	"Academia"
130076704	"University of Maryland College of Information Studies"	"MD-USA"	"Academia"
131209590	"Antioch University New England"	"NH-USA"	"Academia"
140172145	"University of Connecticut"	"CT-USA"	"Academia"
1292319174	"Northeastern Oklahoma A&M College"	"OK-USA"	"Academia"
2799343972	"University Hospitals of Cleveland"	"OH-USA"	"Academia"
2799524434	"Alabama College of Osteopathic Medicine"	"AL-USA"	"Academia"
2800300536	"Southeast Kentucky Community and Technical College"	"KY-USA"	"Academia"
2800405502	"Reading Area Community College"	"PA-USA"	"Academia"
2801678250	"San Bernardino Valley College"	"CA-USA"	"Academia"
2801697163	"Barclay College"	"KS-USA"	"Academia"
27559774	"State University of New York at Geneseo"	"NY-USA"	"Academia"
31807967	"Mississippi University for Women"	"MS-USA"	"Academia"
48205209	"Texas Southern University"	"TX-USA"	"Academia"
84475105	"Embry–Riddle Aeronautical University"	"FL-USA"	"Academia"
140472050	"Piedmont Virginia Community College"	"VA-USA"	"Academia"
169675959	"Missouri Valley College"	"MO-USA"	"Academia"
185071736	"Chapman University"	"CA-USA"	"Academia"
191826795	"Sacramento City College"	"CA-USA"	"Academia"
194184260	"University of Pikeville"	"KY-USA"	"Academia"
203088144	"Nova Southeastern University"	"FL-USA"	"Academia"
920538115	"Northern Virginia Community College"	"VA-USA"	"Academia"
1333636663	"Clinton Community College"	"NY-USA"	"Academia"
2800384580	"Maysville Community and Technical College"	"KY-USA"	"Academia"
2800540659	"Henderson Community College"	"KY-USA"	"Academia"
2801310823	"Keweenaw Bay Ojibwa Community College"	"MI-USA"	"Academia"
2801989712	"Thomas More College of Liberal Arts"	"NH-USA"	"Academia"
2802046154	"Chippewa Valley Technical College"	"WI-USA"	"Academia"
48967780	"Muhlenberg College"	"PA-USA"	"Academia"
55486353	"Reed College"	"OR-USA"	"Academia"
128677303	"Clarke University"	"IA-USA"	"Academia"
2802574017	"Northwest State Community College"	"OH-USA"	"Academia"
125945398	"McPherson College"	"KS-USA"	"Academia"
154182229	"Providence Christian College"	"CA-USA"	"Academia"
156071443	"Upsala College"	"NJ-USA"	"Academia"
201426678	"Eastern Mennonite University"	"VA-USA"	"Academia"
268714373	"Oklahoma State University–Tulsa"	"OK-USA"	"Academia"
2799386879	"Darton State College"	"GA-USA"	"Academia"
2802337113	"Galveston College"	"TX-USA"	"Academia"
2802841970	"The Ohio State University Wexner Medical Center"	"OH-USA"	"Academia"
39660569	"Colgate University"	"NY-USA"	"Academia"
80804394	"Southwest Baptist University"	"MO-USA"	"Academia"
88225094	"Marylhurst University"	"OR-USA"	"Academia"
106969075	"Idaho State University"	"ID-USA"	"Academia"
125584214	"Quinsigamond Community College"	"MA-USA"	"Academia"
134113660	"University of Nevada, Reno"	"NV-USA"	"Academia"
154006206	"Lebanon Valley College"	"PA-USA"	"Academia"
159084141	"Bethel College"	"KS-USA"	"Academia"
173388201	"University of Houston–Victoria"	"TX-USA"	"Academia"
174216632	"City University of New York"	"NY-USA"	"Academia"
186748736	"Freed–Hardeman University"	"TN-USA"	"Academia"
887931861	"Appalachian College of Pharmacy"	"VA-USA"	"Academia"
927355774	"Los Angeles Trade–Technical College"	"CA-USA"	"Academia"
1294913275	"University Press of America"	"MD-USA"	"Academia"
2800468643	"Muskegon Community College"	"MI-USA"	"Academia"
2800718168	"Pennsylvania College of Health Sciences"	"PA-USA"	"Academia"
2800807357	"Folsom Lake College"	"CA-USA"	"Academia"
2801344724	"Halifax Community College"	"NC-USA"	"Academia"
2802904733	"Martin Luther College"	"MN-USA"	"Academia"
8645926	"University of South Carolina Aiken"	"SC-USA"	"Academia"
24752745	"California Northstate University College of Pharmacy"	"CA-USA"	"Academia"
65453921	"Los Angeles Pierce College"	"CA-USA"	"Academia"
72702400	"Athens State University"	"AL-USA"	"Academia"
79477286	"Columbia College (Missouri)"	"MO-USA"	"Academia"
95781656	"Western Oregon University"	"OR-USA"	"Academia"
100538780	"Wesleyan University"	"CT-USA"	"Academia"
146416000	"University of Kansas"	"KS-USA"	"Academia"
153388232	"Front Range Community College"	"CO-USA"	"Academia"
177880774	"Drew University"	"NJ-USA"	"Academia"
291402441	"Anderson University (Indiana)"	"IN-USA"	"Academia"
331828249	"Kentucky Christian University"	"KY-USA"	"Academia"
2799580001	"American College of Healthcare Executives"	"IL-USA"	"Academia"
2799580044	"Thomas Aquinas College"	"CA-USA"	"Academia"
2800199237	"South Piedmont Community College"	"NC-USA"	"Academia"
2800919753	"Warren County Community College"	"NJ-USA"	"Academia"
2802536887	"College of Alameda"	"CA-USA"	"Academia"
2802738924	"South Florida State College"	"FL-USA"	"Academia"
20123852	"Hillsborough Community College"	"FL-USA"	"Academia"
47652812	"Parkland College"	"IL-USA"	"Academia"
64185308	"University of Wisconsin–Oshkosh"	"WI-USA"	"Academia"
114027177	"University of North Carolina at Chapel Hill"	"NC-USA"	"Academia"
117015748	"Purdue University Calumet"	"IN-USA"	"Academia"
125956826	"Arkansas State University"	"AR-USA"	"Academia"
162577319	"University of Texas at Dallas"	"TX-USA"	"Academia"
183437572	"University of Wisconsin–Parkside"	"WI-USA"	"Academia"
201917954	"Salt Lake Community College"	"UT-USA"	"Academia"
210824098	"Wilmington University"	"DE-USA"	"Academia"
281892367	"Allegany College of Maryland"	"MD-USA"	"Academia"
904372625	"Franklin College"	"IN-USA"	"Academia"
1335518801	"Texas A&M University–San Antonio"	"TX-USA"	"Academia"
2799595223	"Chesapeake College"	"MD-USA"	"Academia"
2799769992	"Concordia University Ann Arbor"	"MI-USA"	"Academia"
2800356165	"Rasmussen College"	"MN-USA"	"Academia"
2802066314	"Richmont Graduate University"	"TN-USA"	"Academia"
3132573259	"Barstow Community College"	"CA-USA"	"Academia"
4123668	"Great Basin College"	"NV-USA"	"Academia"
13115107	"Louisiana State University at Alexandria"	"LA-USA"	"Academia"
19635904	"State University of New York at Delhi"	"NY-USA"	"Academia"
22192696	"Roberts Wesleyan College"	"NY-USA"	"Academia"
26321052	"Massachusetts College of Liberal Arts"	"MA-USA"	"Academia"
49886154	"Rush University"	"IL-USA"	"Academia"
81726945	"Marietta College"	"OH-USA"	"Academia"
99568074	"Berea College"	"KY-USA"	"Academia"
120156002	"Boise State University"	"ID-USA"	"Academia"
122266389	"University of Nebraska Omaha"	"NE-USA"	"Academia"
1341432633	"Atlantic International University"	"HI-USA"	"Academia"
2802411771	"Dyersburg State Community College"	"TN-USA"	"Academia"
3005474124	"San Mateo County Community College District"	"CA-USA"	"Academia"
45438204	"University of Texas at San Antonio"	"TX-USA"	"Academia"
91221267	"Minnesota State Colleges and Universities System"	"MN-USA"	"Academia"
121934306	"Tufts University"	"MA-USA"	"Academia"
157455823	"State University of New York at New Paltz"	"NY-USA"	"Academia"
181598100	"Grove City College"	"PA-USA"	"Academia"
184461464	"Ambassador College"	"CA-USA"	"Academia"
896114043	"Edward Via College of Osteopathic Medicine"	"VA-USA"	"Academia"
2800748539	"Owensboro Community and Technical College"	"KY-USA"	"Academia"
2802026383	"Surry Community College"	"NC-USA"	"Academia"
2802473705	"New Mexico Junior College"	"NM-USA"	"Academia"
31459862	"Naropa University"	"CO-USA"	"Academia"
46714299	"Cypress College"	"CA-USA"	"Academia"
47301684	"Illinois State University"	"IL-USA"	"Academia"
100362151	"Moorpark College"	"CA-USA"	"Academia"
165527514	"Cerritos College"	"CA-USA"	"Academia"
204593131	"College of Charleston"	"SC-USA"	"Academia"
219193219	"Purdue University"	"IN-USA"	"Academia"
2800391850	"Lake Region State College"	"ND-USA"	"Academia"
2801455325	"Lewis and Clark Community College"	"IL-USA"	"Academia"
2303707	"Ouachita Baptist University"	"AR-USA"	"Academia"
18283598	"Wheeling Jesuit University"	"WV-USA"	"Academia"
19406000	"Concordia University Chicago"	"IL-USA"	"Academia"
81130409	"Webster University Thailand"	"MO-USA"	"Academia"
87547150	"Southern Illinois University Edwardsville"	"IL-USA"	"Academia"
96849854	"Ringling College of Art and Design"	"FL-USA"	"Academia"
131740757	"Texas A&M International University"	"TX-USA"	"Academia"
181761882	"The College of St. Scholastica"	"MN-USA"	"Academia"
186546598	"Monterey Peninsula College"	"CA-USA"	"Academia"
901017165	"New York College of Health Professions"	"NY-USA"	"Academia"
2800060950	"Blackhawk Technical College"	"WI-USA"	"Academia"
2800482329	"Creighton University Medical Center"	"NE-USA"	"Academia"
2802232723	"Colorado Community College System"	"CO-USA"	"Academia"
3157101787	"Williamson College of the Trades"	"PA-USA"	"Academia"
55302922	"University of Texas Medical Branch"	"TX-USA"	"Academia"
55769427	"Indiana University – Purdue University Indianapolis"	"IN-USA"	"Academia"
125467818	"Dakota State University"	"SD-USA"	"Academia"
147276918	"Lake Superior State University"	"MI-USA"	"Academia"
203172682	"Northern Arizona University"	"AZ-USA"	"Academia"
2799668691	"Dunwoody College of Technology"	"MN-USA"	"Academia"
2800272927	"Allen College"	"IA-USA"	"Academia"
2802140220	"Tidewater Community College"	"VA-USA"	"Academia"
2912560179	"Miles Community College"	"MT-USA"	"Academia"
3130171756	"Wheaton College Conservatory of Music"	"IL-USA"	"Academia"
54166199	"University of the Incarnate Word"	"TX-USA"	"Academia"
106391888	"Gainesville State College"	"GA-USA"	"Academia"
112898310	"Menlo College"	"CA-USA"	"Academia"
115648763	"Tougaloo College"	"MS-USA"	"Academia"
120506574	"Allegheny College"	"PA-USA"	"Academia"
146552867	"University of Puget Sound"	"WA-USA"	"Academia"
175594653	"John Brown University"	"AR-USA"	"Academia"
888934510	"Springfield College"	"MA-USA"	"Academia"
2799849707	"Hazard Community and Technical College"	"KY-USA"	"Academia"
4124607	"Colby–Sawyer College"	"NH-USA"	"Academia"
28324025	"University of Central Missouri"	"MO-USA"	"Academia"
157459878	"Florida State University College of Criminology and Criminal Justice"	"FL-USA"	"Academia"
197173980	"Southeastern Louisiana University"	"LA-USA"	"Academia"
274587153	"Pacific Northwest University of Health Sciences"	"WA-USA"	"Academia"
869053500	"University of the District of Columbia Community College"	"WDC-USA"	"Academia"
2801618619	"Life Pacific College"	"CA-USA"	"Academia"
6896229	"Chemeketa Community College"	"OR-USA"	"Academia"
19833938	"Western New England University"	"MA-USA"	"Academia"
20388574	"State University of New York Upstate Medical University"	"NY-USA"	"Academia"
21439516	"Highland Community College"	"KS-USA"	"Academia"
66951643	"Somerset Christian College"	"NJ-USA"	"Academia"
75493380	"West Valley College"	"CA-USA"	"Academia"
144852770	"The King's College"	"NY-USA"	"Academia"
154570441	"University of California, Santa Barbara"	"CA-USA"	"Academia"
181950316	"Saint Francis University"	"PA-USA"	"Academia"
182726503	"Ohio University – Zanesville"	"OH-USA"	"Academia"
1283693164	"American College of Rheumatology"	"GA-USA"	"Academia"
2800361551	"Bishop State Community College"	"AL-USA"	"Academia"
3141073880	"Sofia University (California)"	"CA-USA"	"Academia"
38052766	"Lindsey Wilson College"	"KY-USA"	"Academia"
47209331	"Nicholls State University"	"LA-USA"	"Academia"
62657347	"Touro University Nevada"	"NV-USA"	"Academia"
71838634	"San Francisco State University"	"CA-USA"	"Academia"
102149020	"University of North Carolina at Charlotte"	"NC-USA"	"Academia"
126744593	"University of Maryland, Baltimore"	"MD-USA"	"Academia"
132135634	"Edgewood College"	"WI-USA"	"Academia"
152830075	"Frostburg State University"	"MD-USA"	"Academia"
257228721	"College for Creative Studies"	"MI-USA"	"Academia"
4322298	"Towson University"	"MD-USA"	"Academia"
6376790	"Harford Community College"	"MD-USA"	"Academia"
58956616	"Case Western Reserve University"	"OH-USA"	"Academia"
83683471	"University of West Florida"	"FL-USA"	"Academia"
115020477	"Kentucky Wesleyan College"	"KY-USA"	"Academia"
119343350	"Alaska Pacific University"	"AK-USA"	"Academia"
128409426	"University of Southern Indiana"	"IN-USA"	"Academia"
143685665	"The Master's College"	"CA-USA"	"Academia"
166681293	"North Greenville University"	"SC-USA"	"Academia"
185443292	"Wayne State University"	"MI-USA"	"Academia"
314850032	"Brewton–Parker College"	"GA-USA"	"Academia"
2800447701	"Renton Technical College"	"WA-USA"	"Academia"
2801706311	"American College of Medical Genetics"	"MD-USA"	"Academia"
3178788526	"Eastern Gateway Community College"	"OH-USA"	"Academia"
36788626	"California University of Pennsylvania"	"PA-USA"	"Academia"
41341903	"St. Ambrose University"	"IA-USA"	"Academia"
55707380	"Manhattan College"	"NY-USA"	"Academia"
102461120	"Marquette University"	"WI-USA"	"Academia"
127328727	"William Paterson University"	"NJ-USA"	"Academia"
166337317	"Jamestown Community College"	"NY-USA"	"Academia"
169335092	"University of North Carolina at Greensboro"	"NC-USA"	"Academia"
171231263	"Charleston Southern University"	"SC-USA"	"Academia"
177898655	"Lamar University"	"TX-USA"	"Academia"
193478522	"Emmanuel College (Massachusetts)"	"MA-USA"	"Academia"
215168068	"University of Maine at Fort Kent"	"ME-USA"	"Academia"
2801290303	"Southern State Community College"	"OH-USA"	"Academia"
2801588297	"Athens Technical College"	"GA-USA"	"Academia"
2801851937	"Wisconsin Indianhead Technical College"	"WI-USA"	"Academia"
2802673095	"Shasta College"	"CA-USA"	"Academia"
12970578	"University of North Alabama"	"AL-USA"	"Academia"
34562002	"Strayer University"	"VA-USA"	"Academia"
143386109	"Miles College"	"AL-USA"	"Academia"
159107703	"Eastern Washington University"	"WA-USA"	"Academia"
160228981	"Erie Community College"	"NY-USA"	"Academia"
201448701	"University of Washington"	"WA-USA"	"Academia"
885970263	"College of New Rochelle"	"NY-USA"	"Academia"
901861585	"Vanderbilt University Medical Center"	"TN-USA"	"Academia"
2800244312	"Stanbridge College"	"CA-USA"	"Academia"
2802997912	"Sierra Nevada College"	"NV-USA"	"Academia"
11883440	"James Madison University"	"VA-USA"	"Academia"
18241798	"Lake Erie College of Osteopathic Medicine"	"PA-USA"	"Academia"
25093896	"Nazareth College"	"NY-USA"	"Academia"
76094744	"Hiram College"	"OH-USA"	"Academia"
84707247	"Howard Community College"	"MD-USA"	"Academia"
94481902	"College of Idaho"	"ID-USA"	"Academia"
199172307	"Columbus State University"	"GA-USA"	"Academia"
312809248	"Sussex County Community College"	"NJ-USA"	"Academia"
921661649	"Wisconsin State College of Milwaukee"	"WI-USA"	"Academia"
2800359012	"Ozark Christian College"	"MO-USA"	"Academia"
2800509672	"Greater Cincinnati Consortium of Colleges and Universities"	"OH-USA"	"Academia"
2800567628	"North Dakota State College of Science"	"ND-USA"	"Academia"
2802795425	"Vermilion Community College"	"MN-USA"	"Academia"
3023157815	"Blue Ridge Community and Technical College"	"WV-USA"	"Academia"
9729102	"Salem International University"	"WV-USA"	"Academia"
36520265	"Oakton Community College"	"IL-USA"	"Academia"
85407739	"Delaware Technical Community College"	"DE-USA"	"Academia"
116867862	"Green Mountain College"	"VT-USA"	"Academia"
156087764	"University of California, Merced"	"CA-USA"	"Academia"
185439253	"Hollins University"	"VA-USA"	"Academia"
192487284	"Lipscomb University"	"TN-USA"	"Academia"
205139184	"Moravian College"	"PA-USA"	"Academia"
307360612	"Lake Superior College"	"MN-USA"	"Academia"
1304196042	"Loyola University Medical Center"	"IL-USA"	"Academia"
61937129	"Jackson State University"	"MS-USA"	"Academia"
66108857	"Gallaudet University"	"WDC-USA"	"Academia"
69337369	"International Technological University"	"CA-USA"	"Academia"
118406146	"Ohio Dominican University"	"OH-USA"	"Academia"
153871386	"Eastern Illinois University"	"IL-USA"	"Academia"
161515732	"University of St. Thomas (Minnesota)"	"MN-USA"	"Academia"
180670191	"University of California, San Francisco"	"CA-USA"	"Academia"
191305445	"Terry College of Business"	"GA-USA"	"Academia"
887248319	"Saint Paul's College"	"VA-USA"	"Academia"
894524546	"Lincoln Christian University"	"IL-USA"	"Academia"
2799480866	"Montcalm Community College"	"MI-USA"	"Academia"
2801281764	"Alamance Community College"	"NC-USA"	"Academia"
2802045935	"Grantham University"	"MO-USA"	"Academia"
2802375135	"Rochester College"	"MI-USA"	"Academia"
2802664463	"John Paul the Great Catholic University"	"CA-USA"	"Academia"
365282	"Albany College of Pharmacy and Health Sciences"	"NY-USA"	"Academia"
5884929	"Pacific Union College"	"CA-USA"	"Academia"
21104390	"Skidmore College"	"NY-USA"	"Academia"
44901549	"Marquette University College of Nursing"	"WI-USA"	"Academia"
54880866	"Milligan College"	"CA-USA"	"Academia"
79660296	"Florida Memorial University"	"FL-USA"	"Academia"
113618177	"Cameron University"	"OK-USA"	"Academia"
151031325	"Black Hawk College"	"IL-USA"	"Academia"
186589156	"Alma College"	"MI-USA"	"Academia"
186692466	"University of Great Falls"	"MT-USA"	"Academia"
1339963072	"Saint Peter's University Hospital"	"NJ-USA"	"Academia"
2799465287	"Maria College"	"NY-USA"	"Academia"
2799969069	"Kennebec Valley Community College"	"ME-USA"	"Academia"
2800226986	"University of Missouri Hospital"	"MO-USA"	"Academia"
2801159952	"Dakota County Technical College"	"MN-USA"	"Academia"
2803013705	"Western Michigan University Cooley Law School"	"MI-USA"	"Academia"
52453817	"Air Command and Staff College"	"AL-USA"	"Academia"
65741653	"Dickinson State University"	"ND-USA"	"Academia"
78446331	"Massachusetts Bay Community College"	"MA-USA"	"Academia"
92142991	"Colorado Mountain College"	"CO-USA"	"Academia"
117030601	"Tompkins Cortland Community College"	"NY-USA"	"Academia"
176902721	"Carthage College"	"WI-USA"	"Academia"
184842277	"Maharishi University of Management"	"IA-USA"	"Academia"
307045584	"Bluefield College"	"VA-USA"	"Academia"
866291873	"Manchester Community College"	"CT-USA"	"Academia"
920285187	"Siena College"	"NY-USA"	"Academia"
926137907	"Marist College"	"NY-USA"	"Academia"
1297760795	"Robert Wood Johnson University Hospital"	"NJ-USA"	"Academia"
55454047	"Caldwell University"	"NJ-USA"	"Academia"
69103524	"Rockefeller College"	"NJ-USA"	"Academia"
69692435	"Elmira College"	"NY-USA"	"Academia"
83180283	"Ventura College"	"CA-USA"	"Academia"
89554219	"New Jersey City University"	"NJ-USA"	"Academia"
130186095	"Sacred Heart University"	"CT-USA"	"Academia"
138126365	"University of Wisconsin–Extension"	"WI-USA"	"Academia"
141778976	"Pitzer College"	"CA-USA"	"Academia"
148412808	"South Puget Sound Community College"	"WA-USA"	"Academia"
153901656	"University of North Carolina at Wilmington"	"NC-USA"	"Academia"
165075387	"Trine University"	"IN-USA"	"Academia"
179651463	"George Fox University"	"OR-USA"	"Academia"
193424650	"Capella University"	"MN-USA"	"Academia"
2800107979	"Inver Hills Community College"	"MN-USA"	"Academia"
2800918300	"Oregon University System"	"OR-USA"	"Academia"
2802397601	"University of Maine System"	"ME-USA"	"Academia"
2802830313	"South University Savannah"	"GA-USA"	"Academia"
2803038625	"Pacific Northwest College of Art"	"OR-USA"	"Academia"
8078737	"Clemson University"	"SC-USA"	"Academia"
19882861	"Northern New Mexico College"	"NM-USA"	"Academia"
50219821	"Wilson College"	"PA-USA"	"Academia"
56505888	"Community College of Philadelphia"	"PA-USA"	"Academia"
73236664	"Wheaton College (Illinois)"	"IL-USA"	"Academia"
90436673	"University of Texas Health Science Center at Tyler"	"TX-USA"	"Academia"
98954095	"Amarillo College"	"TX-USA"	"Academia"
118757457	"Philander Smith College"	"AR-USA"	"Academia"
200437953	"Touro College"	"NY-USA"	"Academia"
2800249764	"New River Community College"	"VA-USA"	"Academia"
2801139014	"Cuesta College"	"CA-USA"	"Academia"
2801887405	"Community Colleges of Spokane"	"WA-USA"	"Academia"
2802366037	"Baylor University Medical Center"	"TX-USA"	"Academia"
11874761	"University of North Florida"	"FL-USA"	"Academia"
15812580	"Lees–McRae College"	"NC-USA"	"Academia"
28998261	"Fresno City College"	"CA-USA"	"Academia"
111713297	"Corban University"	"OR-USA"	"Academia"
119261591	"Weber State University"	"UT-USA"	"Academia"
122571602	"Stevenson University"	"MD-USA"	"Academia"
173053877	"University of Wisconsin–Marinette"	"WI-USA"	"Academia"
174612323	"University of the District of Columbia"	"WDC-USA"	"Academia"
200943373	"Immaculata University"	"PA-USA"	"Academia"
206426949	"Southern Polytechnic State University"	"GA-USA"	"Academia"
245515587	"Red Rocks Community College"	"CO-USA"	"Academia"
2802107665	"Martin University"	"IN-USA"	"Academia"
2802460714	"Fayetteville Technical Community College"	"NC-USA"	"Academia"
57835872	"San Jose City College"	"CA-USA"	"Academia"
78798822	"Lourdes University"	"OH-USA"	"Academia"
91723345	"Chicago College of Osteopathic Medicine"	"IL-USA"	"Academia"
110847814	"Thiel College"	"PA-USA"	"Academia"
125768316	"Northampton Community College"	"PA-USA"	"Academia"
136722135	"Claremont Graduate University"	"CA-USA"	"Academia"
138168422	"State University of New York at Old Westbury"	"NY-USA"	"Academia"
173210334	"Newberry College"	"SC-USA"	"Academia"
177449303	"California Baptist University"	"CA-USA"	"Academia"
183874917	"Urbana University"	"OH-USA"	"Academia"
189981527	"Oral Roberts University"	"OK-USA"	"Academia"
2799613061	"California College San Diego"	"CA-USA"	"Academia"
2799747665	"Morton College"	"IL-USA"	"Academia"
2799896861	"Baptist College of Florida"	"FL-USA"	"Academia"
2800348288	"San Diego Community College District"	"CA-USA"	"Academia"
2801481098	"University Press of Kansas"	"KS-USA"	"Academia"
2802149443	"Grays Harbor College"	"WA-USA"	"Academia"
4693391	"Greensboro College"	"NC-USA"	"Academia"
19547980	"American InterContinental University"	"CA-USA"	"Academia"
59553526	"Stony Brook University"	"NY-USA"	"Academia"
98813999	"American College of Surgeons"	"CA-USA"	"Academia"
112494859	"Olivet Nazarene University"	"IL-USA"	"Academia"
138747737	"John Tyler Community College"	"VA-USA"	"Academia"
140023956	"Brevard College"	"NC-USA"	"Academia"
142563273	"Tennessee Wesleyan College"	"TN-USA"	"Academia"
156455995	"Rosemont College"	"PA-USA"	"Academia"
160136153	"University of Maine at Presque Isle"	"ME-USA"	"Academia"
179093154	"University of New Hampshire at Manchester"	"NH-USA"	"Academia"
1325242761	"Texas A&M Health Science Center College of Medicine"	"TX-USA"	"Academia"
2800680523	"Virginia College"	"AL-USA"	"Academia"
2802678941	"Jones College"	"FL-USA"	"Academia"
15780179	"Sullivan University"	"KY-USA"	"Academia"
55926968	"Lycoming College"	"PA-USA"	"Academia"
65399651	"Elizabeth City State University"	"NC-USA"	"Academia"
113508548	"Albany State University"	"GA-USA"	"Academia"
161301626	"Lehman College"	"NY-USA"	"Academia"
178169726	"Southern Methodist University"	"TX-USA"	"Academia"
181134585	"University of the West"	"CA-USA"	"Academia"
181190671	"New York Medical College"	"NY-USA"	"Academia"
913696744	"Mount Saint Mary College"	"NY-USA"	"Academia"
2801299839	"Collins College"	"AZ-USA"	"Academia"
2801856725	"Rogue Community College"	"OR-USA"	"Academia"
2802882910	"West Virginia University Hospitals"	"WV-USA"	"Academia"
2802946424	"Johns Hopkins University Applied Physics Laboratory"	"MD-USA"	"Academia"
3207173192	"Eastern West Virginia Community and Technical College"	"WV-USA"	"Academia"
95144958	"Drury University"	"MO-USA"	"Academia"
127339705	"Washburn University"	"KS-USA"	"Academia"
149521062	"University of Maryland Center for Environmental Science"	"MD-USA"	"Academia"
166311557	"Los Angeles City College"	"CA-USA"	"Academia"
167833397	"Triton College"	"IL-USA"	"Academia"
255400825	"IU Health University Hospital"	"IN-USA"	"Academia"
879122259	"Morningside College"	"IA-USA"	"Academia"
1303151427	"Miami Dade College (Wolfson Campus)"	"FL-USA"	"Academia"
2800593602	"Kilgore College"	"TX-USA"	"Academia"
2801313472	"North Central State College"	"OH-USA"	"Academia"
6312358	"Geneva College"	"PA-USA"	"Academia"
35722693	"University of Hawaii at Hilo"	"HI-USA"	"Academia"
94848961	"Onondaga Community College"	"NY-USA"	"Academia"
97105231	"Gratz College"	"PA-USA"	"Academia"
101240087	"High Point University"	"NC-USA"	"Academia"
102716817	"Valdosta State University"	"GA-USA"	"Academia"
119303690	"Fullerton College"	"CA-USA"	"Academia"
126336403	"Wayland Baptist University"	"TX-USA"	"Academia"
140902125	"Portland Community College"	"OR-USA"	"Academia"
182380053	"St. Louis College of Pharmacy"	"MO-USA"	"Academia"
203331390	"Eastern Connecticut State University"	"CT-USA"	"Academia"
868820844	"Truman College"	"IL-USA"	"Academia"
888729015	"University of Colorado Colorado Springs"	"CO-USA"	"Academia"
2803041249	"Yosemite Community College District"	"CA-USA"	"Academia"
12162268	"Centre College"	"KY-USA"	"Academia"
27116053	"South Texas College of Law"	"TX-USA"	"Academia"
52890796	"Mississippi College"	"MS-USA"	"Academia"
89312276	"Plymouth State University"	"NH-USA"	"Academia"
95866500	"Illinois Central College"	"IL-USA"	"Academia"
117979880	"Rhodes College"	"TN-USA"	"Academia"
200885203	"Indiana University of Pennsylvania"	"PA-USA"	"Academia"
